date,demand_mu,was_interpolated,temp_max_c,temp_min_c,temp_mean_c,humidity_mean_pct,precipitation_mm,temp_mean_c_sq,hdd,cdd,day_of_year,day_of_year_sin,day_of_year_cos,demand_lag_1,demand_lag_7,is_weekend,is_lockdown
2020-03-18,130.2,False,27.1,14.5,20.4,69,0.0,416.15999999999997,0.0,2.3999999999999986,78,0.9738922359149924,0.22701082094141847,119.6,74.45,0,0
2020-03-19,113.4,False,27.2,14.8,20.6,74,0.2,424.36000000000007,0.0,2.6000000000000014,79,0.9776530844816641,0.2102247521189836,130.2,73.575,0,0
2020-03-20,127.8,False,28.7,15.2,20.7,73,0.0,428.48999999999995,0.0,2.6999999999999993,80,0.981124629771712,0.19337647441020586,113.4,72.7,0,0
2020-03-21,135.5,False,28.4,15.2,21.3,74,4.0,453.69000000000005,0.0,3.3000000000000007,81,0.984305844499033,0.17647097349152166,127.8,69.3,1,0
2020-03-22,44.3,False,28.4,14.9,21.7,71,0.0,470.89,0.0,3.6999999999999993,82,0.9871957872910085,0.15951325197263655,135.5,126.4,1,0
2020-03-23,45.8,False,28.6,15.6,21.7,65,0.0,470.89,0.0,3.6999999999999993,83,0.9897936029670716,0.14250832791617088,44.3,122.3,0,0
2020-03-24,47.6,False,29.6,17.3,23.2,68,0.3,538.24,0.0,5.199999999999999,84,0.992098522791769,0.12546123335273648,45.8,119.6,0,0
2020-03-25,46.1,False,30.1,17.8,23.4,65,0.0,547.56,0.0,5.399999999999999,85,0.9941098647022418,0.10837701279187609,47.6,130.2,0,1
2020-03-26,47.5,False,29.6,18.6,23.2,64,0.0,538.24,0.0,5.199999999999999,86,0.9958270335100595,0.09126072172931188,46.1,113.4,0,1
2020-03-27,48.4,False,25.1,19.0,21.2,75,4.9,449.44,0.0,3.1999999999999993,87,0.9972495210773451,0.07411742515094437,47.5,127.8,0,1
2020-03-28,50.1,False,27.2,15.7,21.1,71,0.2,445.21000000000004,0.0,3.1000000000000014,88,0.998376906467142,0.056952196034039754,48.4,135.5,1,1
2020-03-29,66.3,False,28.1,16.3,21.8,60,0.0,475.24,0.0,3.8000000000000007,89,0.9992088560679753,0.03977011384605572,50.1,44.3,1,1
2020-03-30,66.4,False,28.6,15.7,21.6,57,0.0,466.56000000000006,0.0,3.6000000000000014,90,0.9997451236925734,0.022576263041545485,66.3,45.8,0,1
2020-03-31,67.6,False,29.7,15.5,22.5,59,0.0,506.25,0.0,4.5,91,0.9999855506507186,0.005375731557583884,66.4,47.6,0,1
2020-04-01,65.5,False,30.9,17.3,23.7,59,0.0,561.6899999999999,0.0,5.699999999999999,92,0.9999300657962057,-0.011826390691832589,67.6,46.1,0,1
2020-04-02,64.9,False,29.3,17.8,23.0,55,0.0,529.0,0.0,5.0,93,0.9995786855478958,-0.029025013321975237,65.5,47.5,0,1
2020-04-03,61.4,False,29.1,16.0,22.1,47,0.0,488.4100000000001,0.0,4.100000000000001,94,0.9989315138848577,-0.046215046983708354,64.9,48.4,0,1
2020-04-04,59.6,False,30.8,15.5,22.8,51,0.0,519.84,0.0,4.800000000000001,95,0.9979887423155984,-0.06339140486951038,61.4,50.1,1,1
2020-04-05,62.0,False,31.4,15.9,23.5,56,0.0,552.25,0.0,5.5,96,0.9967506498213929,-0.08054900421874167,59.6,66.3,1,1
2020-04-06,62.15,True,33.1,17.9,25.5,50,0.0,650.25,0.0,7.5,97,0.9952176027737294,-0.09768276782171598,62.0,66.4,0,1
2020-04-07,62.3,True,32.4,17.9,24.7,48,0.0,610.0899999999999,0.0,6.699999999999999,98,0.9933900548258936,-0.11478762552212701,62.15,67.6,0,1
2020-04-08,62.45,True,31.4,18.5,24.5,48,0.0,600.25,0.0,6.5,99,0.9912685467787256,-0.13185851571739118,62.3,65.5,0,1
2020-04-09,62.6,True,31.2,17.3,24.2,49,0.0,585.64,0.0,6.199999999999999,100,0.9888537064205885,-0.1488903868564548,62.45,64.9,0,1
2020-04-10,62.75,True,33.4,17.0,25.2,51,0.0,635.04,0.0,7.199999999999999,101,0.986146248341595,-0.16587819893463143,62.6,61.4,0,1
2020-04-11,62.900000000000006,True,34.6,19.1,26.8,48,0.0,718.24,0.0,8.8,102,0.9831469737221499,-0.1828169249850199,62.75,59.6,1,1
2020-04-12,63.05,True,34.6,20.5,27.4,46,0.0,750.7599999999999,0.0,9.399999999999999,103,0.9798567700958665,-0.1997015525660636,62.900000000000006,62.0,1,1
2020-04-13,63.2,False,36.5,20.6,28.6,45,0.0,817.96,0.0,10.600000000000001,104,0.9762766110869321,-0.21652708524481437,63.05,62.15,0,1
2020-04-14,63.8,False,37.4,21.5,29.1,46,0.0,846.8100000000001,0.0,11.100000000000001,105,0.9724075561219968,-0.23328854407545518,63.2,62.3,0,1
2020-04-15,63.3,False,36.8,23.7,29.4,46,0.0,864.3599999999999,0.0,11.399999999999999,106,0.9682507501166718,-0.2499809690726521,63.8,62.45,0,1
2020-04-16,64.0,False,37.4,22.0,29.5,42,0.0,870.25,0.0,11.5,107,0.9638074231367307,-0.26659942067929354,63.3,62.6,0,1
2020-04-17,59.8,False,33.8,24.7,29.0,36,0.0,841.0,0.0,11.0,108,0.9590788900341131,-0.28313898122818354,64.0,62.75,0,1
2020-04-18,58.1,False,35.4,23.2,28.6,40,0.0,817.96,0.0,10.600000000000001,109,0.9540665500578387,-0.2995947563972602,59.8,62.900000000000006,1,1
2020-04-19,69.1,False,33.8,21.9,27.4,46,0.1,750.7599999999999,0.0,9.399999999999999,110,0.9487718864399473,-0.31596187665790293,58.1,63.05,1,1
2020-04-20,69.4,False,32.9,21.7,26.2,49,0.8,686.4399999999999,0.0,8.2,111,0.9431964659565866,-0.33223549871590435,69.1,63.2,0,1
2020-04-21,69.1,False,32.2,19.4,26.0,52,0.0,676.0,0.0,8.0,112,0.9373419384643772,-0.3484108069446808,69.4,63.8,0,1
2020-04-22,68.7,False,33.8,19.5,27.1,45,0.0,734.4100000000001,0.0,9.100000000000001,113,0.9312100364121947,-0.3644830148102912,69.1,63.3,0,1
2020-04-23,70.0,False,35.6,22.7,28.4,41,0.0,806.56,0.0,10.399999999999999,114,0.9248025743285089,-0.38044736628785164,68.7,64.0,0,1
2020-04-24,65.8,False,35.2,21.4,28.6,44,0.0,817.96,0.0,10.600000000000001,115,0.9181214482844365,-0.39629913726891813,70.0,59.8,0,1
2020-04-25,63.1,False,34.0,23.4,28.2,45,0.5,795.24,0.0,10.2,116,0.9111686353326631,-0.41203363695942635,65.8,58.1,1,1
2020-04-26,135.5,False,32.5,23.1,26.6,61,0.3,707.5600000000001,0.0,8.600000000000001,117,0.9039461929224011,-0.42764620926777464,63.1,69.1,1,1
2020-04-27,131.8,False,30.4,20.8,25.4,70,8.8,645.16,0.0,7.399999999999999,118,0.8964562582905575,-0.44313223418263453,135.5,69.4,0,1
2020-04-28,131.2,False,31.9,21.5,26.4,65,0.3,696.9599999999999,0.0,8.399999999999999,119,0.8887010478292915,-0.45848712914008766,131.8,69.1,0,1
2020-04-29,134.4,False,34.3,21.4,28.3,58,0.0,800.89,0.0,10.3,120,0.8806828564301475,-0.47370635037968,131.2,68.7,0,1
2020-04-30,129.2,False,35.7,23.8,29.0,55,0.3,841.0,0.0,11.0,121,0.8724040568049612,-0.48878539428899265,134.4,70.0,0,1
2020-05-01,129.0,False,37.8,21.8,30.0,56,0.0,900.0,0.0,12.0,122,0.8638670987837349,-0.503719798736334,129.2,65.8,0,1
2020-05-02,123.8,False,36.1,24.2,29.0,58,0.0,841.0,0.0,11.0,123,0.8550745085896932,-0.518505144391157,129.0,63.1,1,1
2020-05-03,64.8,False,34.3,23.5,27.8,64,14.3,772.84,0.0,9.8,124,0.8460288880917339,-0.533137056031809,123.8,135.5,1,1
2020-05-04,61.2,False,33.0,20.9,27.1,67,0.1,734.4100000000001,0.0,9.100000000000001,125,0.8367329140344921,-0.5476112038402312,64.8,131.8,0,1
2020-05-05,65.8,False,34.4,22.9,28.6,52,0.2,817.96,0.0,10.600000000000001,126,0.8271893372462497,-0.5619233046832195,61.2,131.2,0,1
2020-05-06,66.1375,True,35.7,21.5,28.6,48,0.0,817.96,0.0,10.600000000000001,127,0.8174009818249189,-0.5760691233798758,65.8,134.4,0,1
2020-05-07,66.475,True,35.8,21.8,28.5,46,0.0,812.25,0.0,10.5,128,0.8073707443023492,-0.5900444739548627,66.1375,129.2,0,1
2020-05-08,66.8125,True,38.0,22.8,30.3,43,0.0,918.09,0.0,12.3,129,0.7971015927871943,-0.6038452208771035,66.475,129.0,0,1
2020-05-09,67.15,True,39.2,24.0,31.0,45,0.5,961.0,0.0,13.0,130,0.7865965660866021,-0.6174672802835514,66.8125,123.8,1,1
2020-05-10,67.4875,True,35.7,24.2,29.5,56,0.0,870.25,0.0,11.5,131,0.7758587728069828,-0.6309066211876704,67.15,64.8,1,1
2020-05-11,67.825,True,36.4,22.6,29.1,57,0.1,846.8100000000001,0.0,11.100000000000001,132,0.7648913904341226,-0.6441592666722685,67.4875,61.2,0,1
2020-05-12,68.1625,True,35.3,23.1,29.2,56,0.0,852.64,0.0,11.2,133,0.753697664392914,-0.6572212950663319,67.825,65.8,0,1
2020-05-13,68.5,False,35.2,25.5,29.6,57,0.0,876.1600000000001,0.0,11.600000000000001,134,0.742280907086982,-0.6700888411055113,68.1625,66.1375,0,1
2020-05-14,65.7,False,37.0,24.1,30.3,55,0.0,918.09,0.0,12.3,135,0.7306444969184916,-0.6827580970759147,68.5,66.475,0,1
2020-05-15,71.8,False,38.3,24.7,31.4,42,0.0,985.9599999999999,0.0,13.399999999999999,136,0.7187918772884232,-0.6952253139408723,65.7,66.8125,0,1
2020-05-16,75.0,False,38.1,24.5,31.2,34,0.0,973.4399999999999,0.0,13.2,137,0.7067265555776159,-0.7074868024503348,71.8,67.15,1,1
2020-05-17,70.7,False,38.8,23.8,31.5,35,0.0,992.25,0.0,13.5,138,0.6944521021088763,-0.719538934232584,75.0,67.4875,1,1
2020-05-18,69.8,False,38.7,23.3,30.8,34,0.0,948.6400000000001,0.0,12.8,139,0.6819721490904629,-0.7313781428679254,70.7,67.825,0,1
2020-05-19,71.7,False,38.0,22.9,30.9,29,0.0,954.81,0.0,12.899999999999999,140,0.6692903895412567,-0.7430009249440493,69.8,68.1625,0,1
2020-05-20,70.7,False,37.5,23.3,30.5,28,0.0,930.25,0.0,12.5,141,0.6564105761979381,-0.7544038410927472,71.7,68.5,0,1
2020-05-21,73.4,False,39.8,23.7,31.8,29,0.0,1011.24,0.0,13.8,142,0.6433365204044917,-0.765583517007675,70.7,65.7,0,1
2020-05-22,62.0,False,41.8,23.8,32.9,32,0.0,1082.4099999999999,0.0,14.899999999999999,143,0.6300720909843687,-0.7765366444428655,73.4,71.8,0,1
2020-05-23,72.1,False,40.4,26.4,33.7,33,0.0,1135.6900000000003,0.0,15.700000000000003,144,0.6166212130956382,-0.7872599821916922,62.0,75.0,1,1
2020-05-24,70.84444444444443,True,41.9,26.2,34.5,32,0.0,1190.25,0.0,16.5,145,0.6029878670694714,-0.7977503570459932,72.1,70.7,1,0
2020-05-25,69.58888888888889,True,42.9,27.3,35.0,25,0.0,1225.0,0.0,17.0,146,0.5891760872322963,-0.8080046647350754,70.84444444444443,69.8,0,0
2020-05-26,68.33333333333333,True,43.6,27.5,36.3,22,0.0,1317.6899999999998,0.0,18.299999999999997,147,0.5751899607119775,-0.8180198708443175,69.58888888888889,71.7,0,0
2020-05-27,67.07777777777777,True,43.2,27.6,35.5,24,0.0,1260.25,0.0,17.5,148,0.5610336262283677,-0.8277930117131022,68.33333333333333,70.7,0,0
2020-05-28,65.82222222222222,True,38.2,28.2,32.7,43,0.0,1069.2900000000002,0.0,14.700000000000003,149,0.5467112728685939,-0.8373211953118121,67.07777777777777,73.4,0,0
2020-05-29,64.56666666666666,True,35.3,26.0,30.3,57,4.0,918.09,0.0,12.3,150,0.5322271388474397,-0.8466016020976267,65.82222222222222,62.0,0,0
2020-05-30,63.31111111111111,True,32.5,23.4,28.1,62,4.7,789.6100000000001,0.0,10.100000000000001,151,0.5175855102531889,-0.8556314858488706,64.56666666666666,72.1,1,0
2020-05-31,62.05555555555555,True,32.7,23.3,26.8,70,0.2,718.24,0.0,8.8,152,0.5027907197793043,-0.8644081744776648,63.31111111111111,70.84444444444443,1,0
2020-06-01,60.8,False,33.4,21.7,27.8,68,0.0,772.84,0.0,9.8,153,0.4878471454423119,-0.8729290708206411,62.05555555555555,69.58888888888889,0,0
2020-06-02,62.5,False,34.3,24.1,29.1,63,0.0,846.8100000000001,0.0,11.100000000000001,154,0.47275920928627757,-0.881191653407483,60.8,68.33333333333333,0,0
2020-06-03,62.6,False,35.8,23.9,29.9,59,0.0,894.0099999999999,0.0,11.899999999999999,155,0.4575313760742512,-0.8891934772070711,62.5,67.07777777777777,0,0
2020-06-04,63.5,False,34.7,24.8,29.7,57,0.0,882.0899999999999,0.0,11.7,156,0.44216815196707204,-0.8969321743510065,62.6,65.82222222222222,0,0
2020-06-05,65.0,False,34.6,24.8,29.0,61,0.3,841.0,0.0,11.0,157,0.42667408318992467,-0.9044054548343001,63.5,64.56666666666666,0,0
